name,discriminator,properties,opacity,receivesLight,insubstantial,resource,tileEntity,tileEntityId,treeRelated,vegetation,blockLight,natural,watery,colour,horizontal_orientation_schemes,vertical_orientation_scheme
conquest:burnt_sienna_stucco_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:burnt_sienna_stucco_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:brown_plaster_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:brown_plaster_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:brown_plaster_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:clay_mud_wall_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:clay_mud_wall_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:clay_mud_wall_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:carved_limestone_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:carved_limestone_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:carved_limestone_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_blue_plaster_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_blue_plaster_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_blue_plaster_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:magenta_plaster_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:magenta_plaster_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:magenta_plaster_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:purple_plaster_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:purple_plaster_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:purple_plaster_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_gray_stucco_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_gray_stucco_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_gray_stucco_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:off_white_stucco_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:off_white_stucco_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:off_white_stucco_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:stained_white_stucco_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:stained_white_stucco_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:stained_white_stucco_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:brown_granite_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:brown_granite_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:brown_granite_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:granite_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:granite_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:granite_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:white_granite_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:white_granite_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:white_granite_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:smooth_red_granite_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:smooth_red_granite_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:smooth_red_granite_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_limestone_smooth_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_limestone_smooth_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_limestone_smooth_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_smooth_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_smooth_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_smooth_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:dark_limestone_smooth_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:dark_limestone_smooth_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:dark_limestone_smooth_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:tan_limestone_smooth_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:tan_limestone_smooth_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:tan_limestone_smooth_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:blue_schist_smooth_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:blue_schist_smooth_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:blue_schist_smooth_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:dark_gray_rough_marble_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:dark_gray_rough_marble_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:dark_gray_rough_marble_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_gray_rough_marble_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_gray_rough_marble_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_gray_rough_marble_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:sandstone_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:sandstone_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:sandstone_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:sandstone_facade_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:sandstone_facade_round_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:sandstone_facade_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_facade_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_facade_round_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_facade_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_facade_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_facade_round_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_facade_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:andesite_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:andesite_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:andesite_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:andesite_facade_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:andesite_facade_round_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:andesite_facade_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:black_painted_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:black_painted_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:black_painted_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:black_painted_facade_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:black_painted_facade_round_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:black_painted_facade_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_red_sandstone_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_red_sandstone_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_red_sandstone_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_red_sandstone_facade_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_red_sandstone_facade_round_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_red_sandstone_facade_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:red_sandstone_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:red_sandstone_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:red_sandstone_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:red_sandstone_facade_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:red_sandstone_facade_round_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:red_sandstone_facade_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:orange_sandstone_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:orange_sandstone_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:orange_sandstone_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:orange_sandstone_facade_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:orange_sandstone_facade_round_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:orange_sandstone_facade_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:brown_sandstone_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:brown_sandstone_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:brown_sandstone_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:brown_sandstone_facade_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:brown_sandstone_facade_round_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:brown_sandstone_facade_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:tan_sandstone_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:tan_sandstone_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:tan_sandstone_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:tan_sandstone_facade_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:tan_sandstone_facade_round_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:tan_sandstone_facade_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_limestone_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_limestone_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_limestone_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_limestone_facade_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_limestone_facade_round_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:light_limestone_facade_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:lime_mortar_masonry_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:lime_mortar_masonry_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:lime_mortar_masonry_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:lime_mortar_masonry_facade_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:lime_mortar_masonry_facade_round_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:lime_mortar_masonry_facade_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:dry_slate_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:dry_slate_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:dry_slate_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:dry_slate_facade_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:dry_slate_facade_round_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:dry_slate_facade_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:slate_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:slate_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:slate_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:slate_facade_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:slate_facade_round_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:slate_facade_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:irregular_andesite_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:irregular_andesite_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:irregular_andesite_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:irregular_andesite_facade_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:irregular_andesite_facade_round_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:irregular_andesite_facade_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:blue_schist_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:blue_schist_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:blue_schist_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:blue_schist_facade_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:blue_schist_facade_round_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:blue_schist_facade_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:graywacke_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:graywacke_round_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:graywacke_gothic_arch,,"facing:e[north;south;west;east],shape:e[one;two;three;three_middle]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:graywacke_facade_segmental_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:graywacke_facade_round_arch,,"facing:e[north;south;west;east],shape:e[one;two_l;two_r;three_l;three_r;three_middle],type:e[top;bottom]",0,false,false,false,false,false,false,false,0,true,false,7368816,,
